StockNo,Date,Open,High,Low,Close,PriceDifference,RiseOrNot
2468,0104/9/11,9.99,10.1,9.99,10.05,0.05,1
2468,0104/9/14,10.05,10.05,9.94,9.94,-0.11,0
2468,0104/9/15,10,10,9.93,9.93,-0.01,0
2468,0104/9/16,9.93,10.2,9.91,10.1,0.17,1
2468,0104/9/17,10.2,10.2,10.05,10.1,0,0
2468,0104/9/18,10.2,10.2,10.1,10.15,0.05,1
2468,0104/9/21,10.1,10.2,9.96,10.2,0.05,1
2468,0104/9/22,10.2,10.3,10.15,10.25,0.05,1
2468,0104/9/23,10.05,10.15,10.05,10.15,-0.1,0
2468,0104/9/24,10.2,10.35,10.1,10.1,-0.05,0
2468,0104/9/25,10.1,10.25,10.1,10.1,0,0
2468,0104/9/30,10.2,10.3,10.1,10.3,0.2,1
2468,0104/10/6,10.3,10.65,10.25,10.35,0.1,1
2468,0104/10/7,10.3,10.5,10.3,10.3,-0.05,0
2468,0104/10/8,10.4,10.4,10.2,10.25,-0.05,0
2468,0104/10/12,10.3,10.3,10.25,10.25,0,0
2468,0104/10/13,10.25,10.35,10.25,10.35,0.1,1
2468,0104/10/14,10.35,10.35,10.25,10.3,-0.05,0
2468,0104/10/15,10.35,10.35,10.35,10.35,0.05,1
2468,0104/10/16,10.35,10.5,10.35,10.45,0.1,1
2468,0104/10/19,10.45,10.5,10.4,10.45,0,0
2468,0104/10/20,10.45,10.55,10.4,10.5,0.05,1
2468,0104/10/21,10.55,10.8,10.55,10.7,0.2,1
2468,0104/10/22,10.7,10.8,10.55,10.75,0.05,1
2468,0104/10/23,10.7,10.9,10.6,10.6,-0.15,0
2468,0104/10/26,10.75,10.8,10.65,10.65,0.05,1
2468,0104/10/27,10.65,10.85,10.6,10.6,-0.05,0
2468,0104/10/28,10.65,10.75,10.55,10.75,0.15,1
2468,0104/10/29,10.8,10.8,10.55,10.7,-0.05,0
2468,0104/10/30,10.6,10.7,10.55,10.7,0,0
2468,0104/11/5,10.95,11,10.85,10.95,0.1,1
2468,0104/11/6,10.95,10.95,10.65,10.75,-0.2,0
2468,0104/11/9,10.6,10.65,10.45,10.55,-0.2,0
2468,0104/11/10,10.45,10.7,10.35,10.65,0.1,1
2468,0104/11/11,10.55,10.65,10.45,10.6,-0.05,0
2468,0104/11/12,10.5,10.55,10.35,10.4,-0.2,0
2468,0104/11/13,10.4,10.55,10.35,10.5,0.1,1
2468,0104/11/16,10.4,10.5,10.3,10.5,0,0
2468,0104/11/17,10.55,10.6,10.5,10.6,0.1,1
2468,0104/11/18,10.55,10.55,10.45,10.5,-0.1,0
2468,0104/11/19,10.5,10.5,10.4,10.5,0,0
2468,0104/11/20,10.45,10.55,10.4,10.5,0,0
2468,0104/11/23,10.5,10.55,10.45,10.55,0.05,1
2468,0104/11/24,10.5,10.5,10.4,10.4,-0.15,0
2468,0104/11/25,10.4,10.4,10.25,10.35,-0.05,0
2468,0104/11/26,10.35,10.4,10.35,10.4,0.05,1
2468,0104/11/27,10.35,10.4,10.3,10.3,-0.1,0
2468,0104/11/30,10.2,10.2,10.1,10.15,-0.15,0
2468,0104/12/4,10.25,10.4,10.2,10.35,0.05,1
2468,0104/12/7,10.35,10.4,10.35,10.4,0.05,1
2468,0104/12/8,10.35,10.5,10.25,10.4,0,0
2468,0104/12/9,10.35,10.35,10.1,10.2,-0.2,0
2468,0104/12/10,10.15,10.15,10,10.1,-0.1,0
2468,0104/12/11,10.05,10.1,10,10.05,-0.05,0
2468,0104/12/14,9.99,10.1,9.99,10.1,0.05,1
2468,0104/12/15,10.1,10.2,10.1,10.2,0.1,1
2468,0104/12/16,10.2,10.2,10.1,10.2,0,0
2468,0104/12/17,10.2,10.25,10.1,10.2,0,0
2468,0104/12/18,10.2,10.25,10.1,10.2,0,0
2468,0104/12/21,10.05,10.2,10.05,10.2,0,0
2468,0104/12/22,10.1,10.2,10.1,10.15,-0.05,0
2468,0104/12/23,10.2,10.2,10.15,10.2,0.05,1
2468,0104/12/24,10.15,10.2,10.15,10.15,-0.05,0
2468,0104/12/25,10.2,10.35,10.15,10.35,0.2,1
2468,0104/12/28,10.3,10.3,10.2,10.2,-0.15,0
2468,0104/12/29,10.2,10.35,10.2,10.2,0,0
2468,0104/12/30,10.2,10.3,10.2,10.3,0.1,1
2468,0104/12/31,10.2,10.3,10.2,10.3,0,0
2468,0105/1/7,10.3,10.3,10,10.15,-0.15,0
2468,0105/1/7,10.3,10.3,10,10.15,-0.15,0
2468,0105/1/8,10.2,10.25,10.15,10.25,0.1,1
2468,0105/1/8,10.2,10.25,10.15,10.25,0.1,1
2468,0105/1/11,10.2,10.2,10,10.2,-0.05,0
2468,0105/1/11,10.2,10.2,10,10.2,-0.05,0
2468,0105/1/12,10.25,10.3,10.1,10.25,0.05,1
2468,0105/1/12,10.25,10.3,10.1,10.25,0.05,1
2468,0105/1/13,10.2,10.25,10.15,10.25,0,0
2468,0105/1/13,10.2,10.25,10.15,10.25,0,0
2468,0105/1/14,10.15,10.25,10.05,10.1,-0.15,0
2468,0105/1/14,10.15,10.25,10.05,10.1,-0.15,0
2468,0105/1/15,10.2,10.25,10.05,10.1,0,0
2468,0105/1/15,10.2,10.25,10.05,10.1,0,0
2468,0105/1/18,10.05,10.2,10.05,10.1,0,0
2468,0105/1/18,10.05,10.2,10.05,10.1,0,0
2468,0105/1/19,10.15,10.2,10.1,10.2,0.1,1
2468,0105/1/19,10.15,10.2,10.1,10.2,0.1,1
2468,0105/1/20,10.15,10.25,10.15,10.25,0.05,1
2468,0105/1/20,10.15,10.25,10.15,10.25,0.05,1
2468,0105/1/21,10.2,10.2,10.2,10.2,-0.05,0
2468,0105/1/21,10.2,10.2,10.2,10.2,-0.05,0
2468,0105/1/22,10.2,10.25,10.15,10.25,0.05,1
2468,0105/1/22,10.2,10.25,10.15,10.25,0.05,1
2468,0105/1/25,10.25,10.25,10.2,10.2,-0.05,0
2468,0105/1/25,10.25,10.25,10.2,10.2,-0.05,0
2468,0105/1/26,10.2,10.25,10.2,10.25,0.05,1
2468,0105/1/26,10.2,10.25,10.2,10.25,0.05,1
2468,0105/1/27,10.1,10.2,10.1,10.1,-0.15,0
2468,0105/1/27,10.1,10.2,10.1,10.1,-0.15,0
2468,0105/1/28,10.15,10.35,10.15,10.35,0.25,1
2468,0105/1/28,10.15,10.35,10.15,10.35,0.25,1
2468,0105/1/29,10.2,10.35,10.2,10.25,-0.1,0
2468,0105/1/29,10.2,10.35,10.2,10.25,-0.1,0
2468,0105/1/30,10.25,10.3,10.2,10.3,0.05,1
2468,0105/1/30,10.25,10.3,10.2,10.3,0.05,1
2468,0105/2/15,9.92,10.15,9.92,10,-0.1,0
2468,0105/2/16,10.1,10.2,10.1,10.2,0.2,1
2468,0105/2/17,10.1,10.35,10.1,10.15,-0.05,0
2468,0105/2/18,10.15,10.25,10.1,10.1,-0.05,0
2468,0105/2/19,10.2,10.25,10.15,10.25,0.15,1
2468,0105/2/22,10.25,10.25,10.2,10.25,0,0
2468,0105/2/23,10.25,10.3,10.15,10.15,-0.1,0
2468,0105/2/24,10.15,10.15,10.15,10.15,0,0
2468,0105/2/25,10.15,10.3,10.15,10.3,0.15,1
2468,0105/2/26,10.2,10.3,10.2,10.3,0,0
2468,0105/3/4,10.5,10.5,10.4,10.45,-0.05,0
2468,0105/3/7,10.5,10.5,10.4,10.4,-0.05,0
2468,0105/3/8,10.5,10.7,10.4,10.65,0.25,1
2468,0105/3/9,10.7,10.7,10.6,10.65,0,0
2468,0105/3/10,10.65,10.65,10.6,10.65,0,0
2468,0105/3/11,10.55,10.6,10.5,10.6,-0.05,0
2468,0105/3/14,10.65,10.65,10.55,10.6,0,0
2468,0105/3/15,10.55,10.55,10.3,10.3,-0.3,0
2468,0105/3/16,10.3,10.45,10.3,10.45,0.15,1
2468,0105/3/17,10.45,10.5,10.3,10.45,0,0
2468,0105/3/18,10.55,10.55,10.45,10.5,0.05,1
2468,0105/3/21,10.5,10.5,10.45,10.5,0,0
2468,0105/3/22,10.6,10.65,10.5,10.6,0.1,1
2468,0105/3/23,10.65,10.85,10.65,10.65,0.05,1
2468,0105/3/24,10.7,10.7,10.55,10.6,-0.05,0
2468,0105/3/25,10.65,10.7,10.5,10.6,0,0
2468,0105/3/28,10.65,10.65,10.5,10.6,0,0
2468,0105/3/29,10.55,10.55,10.45,10.55,-0.05,0
2468,0105/3/30,10.5,10.7,10.5,10.65,0.1,1
2468,0105/3/31,10.55,10.55,10.5,10.5,-0.15,0
2468,0105/4/8,10.55,10.7,10.55,10.7,0.15,1
2468,0105/4/11,10.7,10.8,10.7,10.8,0.1,1
2468,0105/4/12,10.8,10.9,10.7,10.75,-0.05,0
2468,0105/4/13,10.75,10.8,10.6,10.75,0,0
2468,0105/4/14,10.75,10.85,10.7,10.75,0,0
2468,0105/4/15,10.75,10.8,10.7,10.7,-0.05,0
2468,0105/4/18,10.7,10.75,10.7,10.7,0,0
2468,0105/4/19,10.8,10.9,10.75,10.85,0.15,1
2468,0105/4/20,10.85,10.85,10.75,10.75,-0.1,0
2468,0105/4/21,10.8,10.8,10.7,10.8,0.05,1
2468,0105/4/22,10.75,10.8,10.6,10.8,0,0
2468,0105/4/25,10.8,10.85,10.75,10.75,-0.05,0
2468,0105/4/26,10.75,10.8,10.7,10.8,0.05,1
2468,0105/4/27,10.75,10.75,10.7,10.7,-0.1,0
2468,0105/4/28,10.7,10.75,10.6,10.75,0.05,1
2468,0105/4/29,10.7,10.75,10.6,10.75,0,0
2468,0105/5/6,10.3,10.45,10.3,10.45,0.15,1
2468,0105/5/9,10.3,10.35,10.3,10.35,-0.1,0
2468,0105/5/10,10.25,10.3,10.25,10.3,-0.05,0
2468,0105/5/11,10.25,10.4,10.2,10.4,0.1,1
2468,0105/5/12,10.2,10.4,10.2,10.4,0,0
2468,0105/5/13,10.2,10.3,10.2,10.3,-0.1,0
2468,0105/5/16,10.3,10.3,10.05,10.1,-0.2,0
2468,0105/5/17,10.25,10.35,10.1,10.35,0.25,1
2468,0105/5/18,10.3,10.3,10.3,10.3,-0.05,0
2468,0105/5/19,10.2,10.25,10.2,10.25,-0.05,0
2468,0105/5/20,10.2,10.2,10.2,10.2,-0.05,0
2468,0105/5/23,10.3,10.35,10.25,10.35,0.15,1
2468,0105/5/24,10.3,10.35,10.15,10.35,0,0
2468,0105/5/25,10.2,10.35,10.2,10.35,0,0
2468,0105/5/26,10.35,10.35,10.3,10.35,0,0
2468,0105/5/27,10.3,10.4,10.25,10.4,0.05,1
2468,0105/5/30,10.4,10.4,10.3,10.4,0,0
2468,0105/5/31,10.4,10.4,10.4,10.4,0,0
2468,0105/6/4,10.4,10.4,10.3,10.3,-0.1,0
2468,0105/6/6,10.3,10.45,10.3,10.45,0.15,1
2468,0105/6/7,10.3,10.4,10.3,10.4,-0.05,0
2468,0105/6/8,10.3,10.65,10.3,10.6,0.2,1
2468,0105/6/13,10.5,10.6,10.45,10.5,-0.1,0
2468,0105/6/14,10.5,10.6,10.5,10.6,0.1,1
2468,0105/6/15,10.5,10.55,10.45,10.55,-0.05,0
2468,0105/6/16,10.5,10.5,10.3,10.35,-0.2,0
2468,0105/6/17,10.35,10.6,10.35,10.5,0.15,1
2468,0105/6/20,10.6,10.7,10.45,10.7,0.2,1
2468,0105/6/21,10.6,10.6,10.55,10.6,-0.1,0
2468,0105/6/22,10.65,10.65,10.5,10.6,0,0
2468,0105/6/23,10.55,10.6,10.55,10.55,-0.05,0
2468,0105/6/24,10.5,10.5,10.3,10.45,-0.1,0
2468,0105/6/27,10.4,10.7,10.4,10.65,0.2,1
2468,0105/6/28,10.55,10.65,10.55,10.65,0,0
2468,0105/6/29,10.65,10.65,10.55,10.55,-0.1,0
2468,0105/6/30,10.55,10.6,10.5,10.55,0,0
2468,0105/7/6,10.6,10.6,10.5,10.6,0,0
2468,0105/7/7,10.65,10.65,10.55,10.6,0,0
2468,0105/7/11,10.7,10.7,10.5,10.6,0,0
2468,0105/7/12,10.55,10.6,10.55,10.55,-0.05,0
2468,0105/7/13,10.55,10.6,10.55,10.6,0.05,1
2468,0105/7/14,10.5,10.65,10.5,10.65,0.05,1
2468,0105/7/15,10.65,10.65,10.55,10.6,-0.05,0
2468,0105/7/18,10.6,10.7,10.6,10.65,0.05,1
2468,0105/7/19,10.7,10.95,10.7,10.9,0.25,1
2468,0105/7/20,10.85,11.1,10.8,10.95,0.05,1
2468,0105/7/21,11.05,11.15,10.85,10.95,0,0
2468,0105/7/22,10.85,11,10.8,11,0.05,1
2468,0105/7/25,11.1,11.15,10.9,11.1,0.1,1
2468,0105/7/26,11,11,10.9,11,-0.1,0
2468,0105/7/27,11,11.25,10.95,11.05,0.05,1
2468,0105/7/28,11.05,11.05,10.95,10.95,-0.1,0
2468,0105/7/29,11,11,10.95,11,0.05,1
2468,0105/8/4,10.95,11,10.85,11,0.1,1
2468,0105/8/5,11,11,10.9,10.9,-0.1,0
2468,0105/8/8,11,11,10.9,10.9,0,0
2468,0105/8/9,10.9,11,10.85,11,0.1,1
2468,0105/8/10,10.9,10.95,10.85,10.95,-0.05,0
2468,0105/8/11,10.9,11,10.85,10.9,-0.05,0
2468,0105/8/12,10.9,11,10.85,11,0.1,1
2468,0105/8/15,11.05,11.25,11,11.25,0.25,1
2468,0105/8/16,11.2,11.35,11.05,11.15,-0.1,0
2468,0105/8/17,11.1,11.2,11.05,11.2,0.05,1
2468,0105/8/18,11.2,11.35,11.1,11.35,0.15,1
2468,0105/8/19,11.35,11.4,11.2,11.4,0.05,1
2468,0105/8/22,11.1,11.1,10.8,10.8,X0.00,1
2468,0105/8/23,10.8,10.8,10.7,10.8,0,0
2468,0105/8/24,10.7,10.8,10.7,10.7,-0.1,0
2468,0105/8/25,10.7,10.8,10.65,10.8,0.1,1
2468,0105/8/26,10.75,11,10.75,11,0.2,1
2468,0105/8/29,10.75,10.95,10.75,10.85,-0.15,0
2468,0105/8/30,10.95,11,10.8,10.8,-0.05,0
2468,0105/8/31,10.8,10.9,10.8,10.8,0,0
2468,0105/9/6,10.8,10.9,10.8,10.9,0.1,1
2468,0105/9/7,10.85,10.95,10.8,10.95,0.05,1
2468,0105/9/8,10.85,10.95,10.85,10.95,0,0
2468,0105/9/9,10.85,10.9,10.8,10.8,-0.15,0
2468,0105/9/10,10.7,10.85,10.7,10.85,0.05,1
2468,0105/9/12,10.8,10.85,10.8,10.8,-0.05,0
2468,0105/9/13,10.85,10.9,10.8,10.85,0.05,1
2468,0105/9/14,10.8,10.85,10.75,10.85,0,0
2468,0105/9/19,10.85,10.95,10.8,10.8,-0.05,0
2468,0105/9/20,11,11.85,11,11.55,0.75,1
2468,0105/9/21,11.6,11.9,11.4,11.8,0.25,1
2468,0105/9/22,11.95,11.95,11.65,11.65,-0.15,0
2468,0105/9/23,11.7,11.75,11.55,11.75,0.1,1
2468,0105/9/26,11.6,11.75,11.6,11.65,-0.1,0
2468,0105/9/29,11.65,11.9,11.65,11.7,0.05,1
2468,0105/9/30,11.7,11.7,11.4,11.6,-0.1,0
2468,0105/10/6,11.55,11.6,11.45,11.55,0.05,1
2468,0105/10/7,11.5,11.55,11.45,11.45,-0.1,0
2468,0105/10/11,11.5,11.5,11,11,-0.45,0
2468,0105/10/12,11,11.1,11,11,0,0
2468,0105/10/13,11.1,11.1,10.95,11,0,0
2468,0105/10/14,10.85,10.85,10.75,10.85,-0.15,0
2468,0105/10/17,10.75,10.8,10.7,10.8,-0.05,0
2468,0105/10/18,10.8,10.85,10.8,10.85,0.05,1
2468,0105/10/19,10.9,11.1,10.75,10.9,0.05,1
2468,0105/10/20,10.9,10.9,10.8,10.8,-0.1,0
2468,0105/10/21,10.9,10.9,10.7,10.85,0.05,1
2468,0105/10/24,10.8,11.1,10.8,10.95,0.1,1
2468,0105/10/25,10.9,10.9,10.75,10.85,-0.1,0
2468,0105/10/26,10.8,11.05,10.75,10.8,-0.05,0
2468,0105/10/27,10.9,10.9,10.7,10.7,-0.1,0
2468,0105/10/28,10.8,10.85,10.8,10.8,0.1,1
2468,0105/10/31,10.8,10.8,10.7,10.8,0,0
2468,0105/11/4,10.5,10.5,10.45,10.5,0,0
2468,0105/11/7,10.6,10.65,10.5,10.5,0,0
2468,0105/11/8,10.5,10.6,10.5,10.6,0.1,1
2468,0105/11/9,10.6,10.6,10.35,10.5,-0.1,0
2468,0105/11/10,10.55,10.55,10.5,10.5,0,0
2468,0105/11/11,10.45,10.45,10.25,10.3,-0.2,0
2468,0105/11/14,10.3,10.45,10.25,10.45,0.15,1
2468,0105/11/15,10.4,10.6,10.3,10.6,0.15,1
2468,0105/11/16,10.45,10.5,10.45,10.5,-0.1,0
2468,0105/11/17,10.4,10.5,10.4,10.5,0,0
2468,0105/11/18,10.4,10.5,10.4,10.5,0,0
2468,0105/11/21,10.55,10.65,10.5,10.6,0.1,1
2468,0105/11/22,10.6,10.6,10.5,10.6,0,0
2468,0105/11/23,10.6,10.6,10.4,10.4,-0.2,0
2468,0105/11/24,10.4,10.45,10.4,10.45,0.05,1
2468,0105/11/25,10.45,10.55,10.45,10.5,0.05,1
2468,0105/11/28,10.4,10.45,10.4,10.45,-0.05,0
2468,0105/11/29,10.45,10.5,10.4,10.4,-0.05,0
2468,0105/11/30,10.4,10.5,10.4,10.5,0.1,1
2468,0105/12/6,10.55,10.6,10.45,10.5,0.1,1
2468,0105/12/7,10.55,10.55,10.45,10.5,0,0
2468,0105/12/8,10.55,10.55,10.45,10.45,-0.05,0
2468,0105/12/9,10.5,10.5,10.5,10.5,0.05,1
2468,0105/12/12,10.55,11,10.5,10.7,0.2,1
2468,0105/12/13,10.75,10.75,10.6,10.65,-0.05,0
2468,0105/12/14,10.55,10.65,10.55,10.65,0,0
2468,0105/12/15,10.65,10.65,10.55,10.6,-0.05,0
2468,0105/12/16,10.65,10.75,10.55,10.75,0.15,1
2468,0105/12/19,10.7,10.8,10.6,10.65,-0.1,0
2468,0105/12/20,10.6,10.7,10.55,10.6,-0.05,0
2468,0105/12/21,10.6,10.7,10.55,10.6,0,0
2468,0105/12/22,10.6,10.7,10.5,10.5,-0.1,0
2468,0105/12/23,10.6,10.65,10.55,10.65,0.15,1
2468,0105/12/26,10.6,10.65,10.55,10.6,-0.05,0
2468,0105/12/27,10.6,10.6,10.55,10.6,0,0
2468,0105/12/28,10.6,10.6,10.5,10.55,-0.05,0
2468,0105/12/29,10.55,10.55,10.5,10.5,-0.05,0
2468,0105/12/30,10.5,10.6,10.5,10.6,0.1,1
2468,0106/1/6,10.55,10.7,10.55,10.7,0.15,1
2468,0106/1/9,10.75,10.75,10.6,10.65,-0.05,0
2468,0106/1/10,10.65,10.65,10.6,10.65,0,0
2468,0106/1/11,10.6,10.65,10.5,10.6,-0.05,0
2468,0106/1/12,10.6,10.65,10.55,10.65,0.05,1
2468,0106/1/13,10.65,10.7,10.5,10.6,-0.05,0
2468,0106/1/16,10.6,10.6,10.5,10.5,-0.1,0
2468,0106/1/17,10.5,10.55,10.5,10.5,0,0
2468,0106/1/18,10.5,10.6,10.5,10.6,0.1,1
2468,0106/1/19,10.55,10.6,10.55,10.6,0,0
2468,0106/1/20,10.6,10.6,10.55,10.55,-0.05,0
2468,0106/1/23,10.6,10.7,10.6,10.6,0.05,1
2468,0106/1/24,10.65,10.7,10.6,10.7,0.1,1
2471,0103/1/7,18.85,20.15,18.85,20.15,1.3,1
2471,0103/1/8,20.5,20.6,19.55,19.7,-0.45,0
2471,0103/1/9,19.65,20.35,19.2,19.3,-0.4,0
2471,0103/1/10,19.6,19.8,19.2,19.25,-0.05,0
2471,0103/1/13,19.4,19.5,19.05,19.25,0,0
2471,0103/1/14,19.25,19.55,19.25,19.25,0,0
2471,0103/1/15,19.55,19.55,19.35,19.4,0.15,1
2471,0103/1/16,19.5,19.8,19.2,19.2,-0.2,0
2471,0103/1/17,19.25,19.3,19,19,-0.2,0
2471,0103/1/20,19.2,19.2,18.85,19,0,0
2471,0103/1/21,19,19.35,18.95,19.05,0.05,1
2471,0103/1/22,19.25,19.25,18.8,18.8,-0.25,0
2471,0103/1/23,18.95,18.95,18.3,18.35,-0.45,0
2471,0103/1/24,18.5,18.5,17.65,18.05,-0.3,0
2471,0103/1/27,17.8,17.8,17.5,17.5,-0.55,0
2471,0103/2/10,18.55,18.65,18.1,18.1,-0.25,0
2471,0103/2/11,18.1,18.2,18,18.05,-0.05,0
2471,0103/2/12,18.1,18.25,18.05,18.2,0.15,1
2471,0103/2/13,18.2,18.55,17.9,18.15,-0.05,0
2471,0103/2/14,18.3,18.3,17.9,17.9,-0.25,0
2471,0103/2/17,17.9,18.1,17.7,17.7,-0.2,0
2471,0103/2/18,17.7,18.05,17.7,17.85,0.15,1
2471,0103/2/19,17.9,18.1,17.8,17.9,0.05,1
2471,0103/2/20,17.95,18,17.75,17.9,0,0
2471,0103/2/21,18,18.1,17.85,17.85,-0.05,0
2471,0103/2/24,17.9,18.1,17.85,17.85,0,0
2471,0103/2/25,17.9,18.15,17.85,17.95,0.1,1
2471,0103/2/26,18,18.9,18,18.9,0.95,1
2471,0103/2/27,19.1,19.4,18.65,18.65,-0.25,0
2471,0103/3/6,19,19,18.45,18.55,-0.1,0
2471,0103/3/7,18.7,18.95,18.45,18.5,-0.05,0
2471,0103/3/10,18.55,19,18.55,18.8,0.3,1
2471,0103/3/11,18.85,19.6,18.7,19.35,0.55,1
2471,0103/3/12,19.4,19.4,18.85,18.85,-0.5,0
2471,0103/3/13,19,19.35,18.9,18.95,0.1,1
2471,0103/3/14,18.95,19.3,18.8,18.8,-0.15,0
2471,0103/3/17,19,19.8,18.8,19.65,0.85,1
2471,0103/3/18,19.7,19.7,19.3,19.35,-0.3,0
2471,0103/3/19,19.4,19.6,19,19.35,0,0
2471,0103/3/20,19.25,19.3,18.65,18.85,-0.5,0
2471,0103/3/21,19.2,19.2,18.55,18.55,-0.3,0
2471,0103/3/24,18.05,18.65,18,18.3,-0.25,0
2471,0103/3/25,18.3,18.55,18.3,18.55,0.25,1
2471,0103/3/26,18.65,18.65,18.25,18.35,-0.2,0
2471,0103/3/27,18.45,18.8,18.3,18.6,0.25,1
2471,0103/3/28,18.7,19.05,18.7,18.75,0.15,1
2471,0103/3/31,18.95,18.95,18.6,18.85,0.1,1
2471,0103/4/7,19.15,19.15,18.8,18.85,-0.35,0
2471,0103/4/8,18.9,19.1,18.75,18.9,0.05,1
2471,0103/4/9,19.1,19.6,19.05,19.5,0.6,1
2471,0103/4/10,19.65,19.95,19.3,19.3,-0.2,0
2471,0103/4/11,19.1,19.25,18.9,19.05,-0.25,0
2471,0103/4/14,19.3,19.75,19,19.5,0.45,1
2471,0103/4/15,19.6,20.6,19.6,20,0.5,1
2471,0103/4/16,20.1,20.25,19.85,20.2,0.2,1
2471,0103/4/17,20.35,20.8,20.05,20.05,-0.15,0
2471,0103/4/18,20.15,20.15,19.8,19.85,-0.2,0
2471,0103/4/21,19.6,20.1,19.6,19.8,-0.05,0
2471,0103/4/22,19.85,20.1,19.75,19.8,0,0
2471,0103/4/23,19.9,20,19.5,19.5,-0.3,0
2471,0103/4/24,19.5,19.6,18.85,18.95,-0.55,0
2471,0103/4/25,18.95,19.1,18.2,18.45,-0.5,0
2471,0103/4/28,17.85,18.45,17.5,18.3,-0.15,0
2471,0103/4/29,18.3,18.55,18.2,18.5,0.2,1
2471,0103/4/30,18.55,18.55,18.3,18.35,-0.15,0
2471,0103/5/7,18.45,18.6,18.35,18.45,0,0
2471,0103/5/8,18.5,19.2,18.5,19.1,0.65,1
2471,0103/5/9,19,19,18.65,18.7,-0.4,0
2471,0103/5/12,18.7,18.7,18.5,18.55,-0.15,0
2471,0103/5/13,18.6,18.95,18.15,18.2,-0.35,0
2471,0103/5/14,18.3,18.5,18.3,18.3,0.1,1
2471,0103/5/15,18.3,18.45,18.3,18.3,0,0
2471,0103/5/16,18.15,18.65,18.15,18.6,0.3,1
2471,0103/5/19,18.45,18.85,18.45,18.8,0.2,1
2471,0103/5/20,19.3,19.35,18.85,19,0.2,1
2471,0103/5/21,18.75,19.1,18.7,18.7,-0.3,0
2471,0103/5/22,18.8,19.7,18.8,19.6,0.9,1
2471,0103/5/23,19.6,19.6,19.2,19.2,-0.4,0
2471,0103/5/26,19.2,19.5,19.15,19.25,0.05,1
2471,0103/5/27,19.25,19.3,19,19,-0.25,0
2471,0103/5/28,19,19.1,18.85,19,0,0
2471,0103/5/29,19.05,19.3,19,19,0,0
2471,0103/5/30,19,19.2,19,19.05,0.05,1
2471,0103/6/6,19.2,19.55,19.1,19.25,0.25,1
2471,0103/6/9,19.4,19.5,19.2,19.3,0.05,1
2471,0103/6/10,19.4,19.45,19.15,19.15,-0.15,0
2471,0103/6/11,19.45,19.75,19.25,19.4,0.25,1
2471,0103/6/12,19.65,19.65,19.35,19.6,0.2,1
2471,0103/6/13,19.5,19.5,19.3,19.35,-0.25,0
2471,0103/6/16,19.3,19.35,19.2,19.2,-0.15,0
2471,0103/6/17,19.3,19.4,19.2,19.2,0,0
2471,0103/6/18,19.2,19.4,19.15,19.3,0.1,1
2471,0103/6/19,19.3,19.35,19.2,19.3,0,0
2471,0103/6/20,19.3,19.45,19.2,19.3,0,0
2471,0103/6/23,19.4,19.4,18.55,19.3,0,0
2471,0103/6/24,19.2,19.75,18.95,19.05,-0.25,0
2471,0103/6/25,19.05,19.1,18.8,18.85,-0.2,0
2471,0103/6/26,19,19,18.9,18.9,0.05,1
2471,0103/6/27,18.9,19.05,18.7,18.7,-0.2,0
2471,0103/6/30,18.8,18.9,18.7,18.7,0,0
2471,0103/7/4,19.2,19.2,18.95,19,0.15,1
2471,0103/7/7,19,19.15,18.8,18.8,-0.2,0
2471,0103/7/8,18.95,19,18.9,19,0.2,1
2471,0103/7/9,19,19,18.9,18.9,-0.1,0
2471,0103/7/10,18.9,19.1,18.9,18.9,0,0
2471,0103/7/11,17.65,18.5,17.65,17.75,-1.15,0
2471,0103/7/14,17.95,17.95,17.5,17.8,0.05,1
2471,0103/7/15,18.15,18.15,17.85,17.95,0.15,1
2471,0103/7/16,17.95,18,17.85,17.85,-0.1,0
2471,0103/7/17,17.9,18,17.7,17.8,-0.05,0
2471,0103/7/18,17.8,17.95,17.75,17.9,0.1,1
2471,0103/7/21,17.8,18.1,17.65,17.7,-0.2,0
2471,0103/7/22,17.8,17.9,17.7,17.85,0.15,1
2471,0103/7/24,17.95,18.2,17.95,18.15,0.3,1
2471,0103/7/25,18.25,18.25,18,18.1,-0.05,0
2471,0103/7/28,18.1,18.2,18.05,18.1,0,0
2471,0103/7/29,18.1,18.2,17.85,17.9,-0.2,0
2471,0103/7/30,17.9,18.05,17.8,18,0.1,1
2471,0103/7/31,17.9,18.2,17.85,18.1,0.1,1
2471,0103/8/6,16.75,16.8,16.6,16.7,-0.05,0
2471,0103/8/7,16.85,16.85,16.7,16.7,0,0
2471,0103/8/8,16.6,16.75,16.5,16.6,-0.1,0
2471,0103/8/11,16.7,16.7,16.6,16.6,0,0
2471,0103/8/12,16.6,16.75,16.6,16.6,0,0
2471,0103/8/13,16.6,16.75,16.5,16.5,-0.1,0
2471,0103/8/14,16.5,16.5,16.1,16.1,-0.4,0
2471,0103/8/15,16.15,16.15,15.85,15.85,-0.25,0
2471,0103/8/18,15.95,15.95,15,15.2,-0.65,0
2471,0103/8/19,15.1,15.35,15.1,15.3,0.1,1
2471,0103/8/20,15.35,15.4,15.25,15.25,-0.05,0
2471,0103/8/21,15.4,15.4,15.2,15.2,-0.05,0
2471,0103/8/22,15.6,15.6,15.2,15.3,0.1,1
2471,0103/8/25,15.45,15.45,15.25,15.35,0.05,1
2471,0103/8/26,15.4,15.7,15.35,15.65,0.3,1
